Word,Position,Level,Translation
stabilize/stabilise,verb,C2,stabilize etmek/stabilize etmek
pervasive,adjective,C2,yaygın
pervasiveness,noun,C2,yaygınlık
secure,verb,C2,güvenli
autonomous,adjective,C2,özerk
autonomously,adverb,C2,özerk olarak
outmoded,adjective,C2,modası geçmiş
phase,noun,C2,faz
plum,adjective,C2,Erik
notorious,adjective,C2,kötü şöhretli
notoriously,adverb,C2,herkesin bildiği gibi
notoriety,noun,C2,şöhret
menial,adjective,C2,bayağı
insular,adjective,C2,dar görüşlü
antidote,noun,C2,panzehir
posture,verb,C2,duruş
postural,adjective,C2,duruş
posturing,noun,C2,duruş
revelatory,adjective,C2,açığa çıkarıcı
prostrate,verb,C2,secdeye kapanmak
prostrate,adjective,C2,secdeye kapanmak
haphazard,adjective,C2,gelişigüzel
haphazardly,adverb,C2,gelişigüzel
deficient,adjective,C2,Yetersiz
deficiently,adverb,C2,eksik olarak
deficit,noun,C2,açık
delicatessen,noun,C2,Şarküteri
muscle-bound,adjective,C2,kaslara bağlı
dive,noun,C2,dalmak
maneuver/manoeuvre,noun,C2,manevra/manevra
maneuver/manoeuvre,verb,C2,manevra/manevra
posit,verb,C2,varsaymak
cocoon,verb,C2,koza
chrysalis,noun,C2,krizalit
ignominious,adjective,C2,rezil
ignominiously,adverb,C2,onursuzca
euphoria,noun,C2,coşku
euphoric,adjective,C2,coşkulu
euphorically,adverb,C2,coşkuyla
relegate,verb,C2,küme düşmek
succumb,verb,C2,yenik düşmek
treacherous,adjective,C2,hain
treacherously,adverb,C2,haince
treachery,noun,C2,hıyanet
maggot,noun,C2,kurtçuk
palate,noun,C2,damak
palatable,adjective,C2,lezzetli
hermit,noun,C2,keşiş
hermetic,adjective,C2,hermetik
irrelevancy,noun,C2,ilgisizlik
mariner,noun,C2,denizci
rift,noun,C2,yarık
mere,adjective,C2,sadece
helm,noun,C2,dümen
autopilot,noun,C2,otopilot
eminence,noun,C2,saygınlık
eminent,adjective,C2,seçkin
preeminent,adjective,C2,seçkin
mold/mould,verb,C2,kalıp/kalıp
unsuspected,adjective,C2,şüphelenilmeyen
abolish,verb,C2,ortadan kaldırmak
paralyze/paralyse,verb,C2,felç etmek/felç etmek
paralysis,noun,C2,felç
paralyzingly/paralysingly,adverb,C2,felç edici bir şekilde / felç edici bir şekilde
glory in,verb,C2,zafer
decentralize/decentralise,verb,C2,merkezden uzaklaştırma/merkezden uzaklaştırma
preoccupation,noun,C2,meşguliyet
preoccupy,verb,C2,meşgul olmak
prolong,verb,C2,uzatmak
audit,verb,C2,denetim
audit,noun,C2,denetim
drudgery,noun,C2,angarya
pressurize,verb,C2,baskı yapmak
pressurization,noun,C2,basınçlandırma
intermediary,noun,C2,aracı
hotelier,noun,C2,otelci
denote,verb,C2,belirtmek
denotation,noun,C2,anlam
profitability,noun,C2,karlılık
jargon,noun,C2,jargon
declination,noun,C2,sapma
vocational,adjective,C2,mesleki
spatial,adjective,C2,uzaysal
spatially,adverb,C2,mekansal olarak
punctual,adjective,C2,dakik
punctuality,noun,C2,dakiklik
integration,noun,C2,entegrasyon
curriculum,noun,C2,Müfredat
extracurricular,adjective,C2,ders dışı
extracurricular,noun,C2,ders dışı
encompass,verb,C2,kapsamak
all-encompassing,adjective,C2,her şeyi kapsayan
accountability,noun,C2,Hesap verebilirlik
frolic,verb,C2,eğlence
minefield,noun,C2,mayın tarlası
side-step,verb,C2,yan adım
abundant,adjective,C2,bolluk
abundantly,adverb,C2,bol miktarda
abundance,noun,C2,bolluk
anarchic,adjective,C2,anarşik
crystallize/crystallise,verb,C2,kristalleşmek/kristalleşmek
crystallization/crystallisation,noun,C2,kristalleşme/kristalleşme
prescriptive,adjective,C2,kuralcı
slab,noun,C2,döşeme
retrospect,noun,C2,geçmişe bakmak
retrospective,adjective,C2,geriye dönük
retrospection,noun,C2,geçmişe bakış
wordage,noun,C2,kelime miktarı
brevity,noun,C2,kısalık
uncanny,adjective,C2,esrarengiz
tactic,noun,C2,taktik
tactical,adjective,C2,taktik
tactically,adverb,C2,taktiksel olarak
tactile,adjective,C2,dokunsal
gambit,noun,C2,gambit
babble,verb,C2,gevezelik
bauble,noun,C2,önemsiz şey
correlate,noun,C2,ilişkilendirmek
correlation,noun,C2,korelasyon
correlate,verb,C2,ilişkilendirmek
combustion,noun,C2,yanma
painstaking,adjective,C2,özenli
painstakingly,adverb,C2,özenle
contraption,noun,C2,mekanizma
mesh,verb,C2,örgü
enabler,noun,C2,etkinleştirici
fluctuate,verb,C2,dalgalanma
fluctuation,noun,C2,dalgalanma
lyricist,noun,C2,söz yazarı
lyrical,adjective,C2,lirik
lyrically,adverb,C2,lirik olarak
bona fide,adjective,C2,iyi niyetli
moribund,adjective,C2,can çekişen
perch,verb,C2,levrek
perch,noun,C2,levrek
perch,noun,C2,levrek
solicit,verb,C2,rica etmek
vocalist,noun,C2,vokalist
philanthropy,noun,C2,hayırseverlik
philanthropist,noun,C2,hayırsever
philanthropic,adjective,C2,hayırsever
philanthropically,adverb,C2,hayırsever olarak
precocious,adjective,C2,erken gelişmiş
precociously,adverb,C2,erkenden
wordsmith,noun,C2,sözcük ustası
connote,verb,C2,çağrışım yapmak
connotation,noun,C2,çağrışım
herald,verb,C2,haberci
herald,noun,C2,haberci
philistine,noun,C2,Filistinli
innuendo,noun,C2,ima
induce,verb,C2,teşvik etmek
inducement,noun,C2,teşvik
anthology,noun,C2,antoloji
lament,verb,C2,ağıt
lamentation,noun,C2,ağıt
conduit,noun,C2,kanal
chronology,noun,C2,kronoloji
chronological,adjective,C2,kronolojik
chronologically,adverb,C2,kronolojik olarak
equilibrium,noun,C2,denge
rebound,verb,C2,sekme
rebound,noun,C2,sekme
proposition,noun,C2,teklif
flagging,adjective,C2,işaretleme
electrode,noun,C2,elektrot
caffeinate,verb,C2,kafeinli
cosmic,adjective,C2,kozmik
interlude,noun,C2,perde arkası
haven,noun,C2,sığınak
beneficiary,noun,C2,yararlanıcı
recuperate,verb,C2,iyileşmek
recuperation,noun,C2,iyileşme
recuperative,adjective,C2,iyileştirici
cultish,adjective,C2,kültür yapmak
seismic,adjective,C2,sismik
irrevocably,adverb,C2,geri alınamaz bir şekilde
irrevocable,adjective,C2,geri alınamaz
slither,verb,C2,kayarak gitmek
unnerve,verb,C2,cesaretini kırmak
unnerving,adjective,C2,sinir bozucu
unnervingly,adverb,C2,sinir bozucu bir şekilde
protrude,verb,C2,çıkıntı yapmak
protrusion,noun,C2,çıkıntı
qualitative,adjective,C2,nitel
procedural,adjective,C2,usule ilişkin
procedural,noun,C2,usule ilişkin
demystify,verb,C2,Açıklığa kavuşturmak
demystification,noun,C2,gizemden arındırma
proprietary,adjective,C2,tescilli
proprietorial,adjective,C2,mülk sahibi
tantamount,adjective,C2,eşdeğer
floodgates,noun,C2,bent kapakları
imperceptible,adjective,C2,algılanamaz
imperceptibly,adverb,C2,fark edilmeden
hapless,adjective,C2,talihsiz
catastrophic,adjective,C2,felaket niteliğinde
catastrophically,adverb,C2,felaketle
commission,noun,C2,komisyon
commission,verb,C2,komisyon
wayward,adjective,C2,dik başlı
blurb,noun,C2,tanıtım yazısı
provincial,adjective,C2,il
indolent,adjective,C2,tembel
indolently,adverb,C2,tembelce
indolence,noun,C2,tembellik
taste-maker,noun,C2,lezzet yapıcı
deviant,noun,C2,sapkın
deviant,adjective,C2,sapkın
deviantly,adverb,C2,sapkın bir şekilde
engender,verb,C2,doğurmak
emolument,noun,C2,maaş
munificence,noun,C2,cömertlik
posterity,noun,C2,gelecek kuşaklar
venomous,adjective,C2,zehirli
venomously,adverb,C2,zehirli bir şekilde
choreography,noun,C2,koreografi
choreographical,adjective,C2,koreografik
archetype,noun,C2,arketip
archetypal,adjective,C2,arketipik
dissension,noun,C2,anlaşmazlık
exalted,adjective,C2,yüce
exaltedly,adverb,C2,yüce bir şekilde
adept,adjective,C2,usta
adept,noun,C2,usta
inert,adjective,C2,hareketsiz
hitherto,adverb,C2,şimdiye kadar
angst,noun,C2,endişe
angsty,adjective,C2,Endişeli
drabness,noun,C2,sıkıcılık
melodious,adjective,C2,melodik
melodiously,adverb,C2,ahenkle
magpie,noun,C2,saksağan
lark,noun,C2,şakacı
lark,noun,C2,şakacı
melancholy,noun,C2,melankoli
melancholy,adjective,C2,melankoli
meteorology,noun,C2,meteoroloji
meteorological,adjective,C2,meteorolojik
brink,noun,C2,eşikte
unsurpassed,adjective,C2,eşsiz
loiter,verb,C2,aylaklık
topple,verb,C2,devrilmek
intrinsic,adjective,C2,içsel
intrinsically,adverb,C2,doğası gereği
merit,noun,C2,liyakat
merit,verb,C2,liyakat
promotable,adjective,C2,terfi ettirilebilir
clinch,verb,C2,perçinlemek
anonymity,noun,C2,anonimlik
splinter,verb,C2,kıymık
reproach,verb,C2,sitem
disseminate,verb,C2,yaymak
dissemination,noun,C2,yayma
dissemble,verb,C2,sökmek
mangle,verb,C2,ezmek
bereft,adjective,C2,yoksun
bereftly,adverb,C2,çaresizce
soliloquy,noun,C2,monolog
solipsism,noun,C2,tekbencilik
soliloquize,verb,C2,kendi kendine konuşmak
mutinous,adjective,C2,isyankar
mutinously,adverb,C2,isyankar bir şekilde
prissy,adjective,C2,titiz
reptilian,adjective,C2,sürüngen
diminish,verb,C2,azaltmak
undiminishing,adjective,C2,azalmayan
contagion,noun,C2,bulaşıcılık
homestead,noun,C2,çiftlik evi
computerize/computerise,verb,C2,bilgisayarlaştırmak / bilgisayarlaştırmak
incumbent,noun,C2,görevli
incumbent,adjective,C2,görevli
recumbent,adjective,C2,yaslanmış
nonchalant,adjective,C2,soğukkanlı
nonchalantly,adverb,C2,kayıtsızca
mesmeric,adjective,C2,büyüleyici
stultify,verb,C2,aptallaştırmak
stultifyingly,adverb,C2,sersemletici bir şekilde
wallow,verb,C2,debelenmek
ponderous,adjective,C2,hantal
ponderously,adverb,C2,ağır ağır
lassitude,noun,C2,halsizlik
vicinity,noun,C2,Yakınlarda
ebb,verb,C2,geri çekilme
wax,verb,C2,balmumu
wane,verb,C2,zayıflamak
antediluvian,adjective,C2,tufan öncesi
ostensible,adjective,C2,göstermelik
ostensibly,adverb,C2,görünüşte
interlocking,adjective,C2,birbirine kenetlenen
plane,noun,C2,uçak
undemonstrative,adjective,C2,açıklayıcı olmayan
undemonstratively,adverb,C2,açıkça
menace,noun,C2,tehdit
menacing,adjective,C2,tehditkar
menacingly,adverb,C2,tehditkar bir şekilde
calamity,noun,C2,felaket
calamitous,adjective,C2,felaket
calamitously,adverb,C2,felaketle
nigh,adverb,C2,yakın
austere,adjective,C2,sade
austerely,adverb,C2,sert bir şekilde
austerity,noun,C2,kemer sıkma
idiosyncrasy,noun,C2,özel durum
idiosyncratic,adjective,C2,idiyosenkrazik
idiomatic,adjective,C2,deyimsel
idiomatically,adverb,C2,deyimsel olarak
kinetic,adjective,C2,kinetik
kinetically,adverb,C2,kinetik olarak
unmediated,adjective,C2,aracısız
mediate,verb,C2,arabuluculuk yapmak
mediation,noun,C2,arabuluculuk
unharried,adjective,C2,telaşsız
figurative,adjective,C2,mecazi
figuratively,adverb,C2,mecazi olarak
exorcism,noun,C2,şeytan çıkarma
exorcist,noun,C2,şeytan kovucu
mundanity,noun,C2,dünyevilik
mediocrity,noun,C2,sıradanlık
dubiously,adverb,C2,şüpheli bir şekilde
curate,verb,C2,papaz
curator,noun,C2,küratör
antithesis,noun,C2,antitez
antithetical,adjective,C2,zıt
parameter,noun,C2,parametre
detract,verb,C2,azaltmak
interrogate,verb,C2,sorgulamak
interrogation,noun,C2,sorgulama
interrogative,adjective,C2,sorgulayıcı
interrogatively,adverb,C2,sorgulayıcı bir şekilde
perverse,adjective,C2,sapık
perversity,noun,C2,sapkınlık
attainment,noun,C2,ulaşma
opaque,adjective,C2,opak
opacity,noun,C2,opaklık
remit,verb,C2,havale etmek
remittance,noun,C2,havale
recourse,noun,C2,başvuru
pedestal,noun,C2,kaide
pedestrian,adjective,C2,yaya
lurid,adjective,C2,korkunç
luridly,adverb,C2,korkunç bir şekilde
fallacy,noun,C2,yanılgı
rife,adjective,C2,bol
grumble,verb,C2,homurdanma
mercenary,noun,C2,paralı
polysyllabic,adjective,C2,çok heceli
syllabic,adjective,C2,hece
superfluous,adjective,C2,gereksiz
superfluously,adverb,C2,gereksiz yere
snippet,noun,C2,parça
practitioner,noun,C2,uygulayıcı
ephemeral,adjective,C2,geçici
ephemera,noun,C2,geçici
ephemerality,noun,C2,geçicilik
summarily,adverb,C2,özet olarak
skim,verb,C2,sıyırmak
infallibly,adverb,C2,şaşmaz bir şekilde
infallible,adjective,C2,şaşmaz
infallibility,noun,C2,yanılmazlık
depravity,noun,C2,ahlaksızlık
depraved,adjective,C2,ahlaksız
deprecate,verb,C2,kullanımdan kaldırmak
deprecatingly,adverb,C2,küçümseyerek
revile,verb,C2,sövmek
revulsion,noun,C2,tiksinti
meager/meagre,adjective,C2,yetersiz/yetersiz
arcane,adjective,C2,gizli
arcanely,adverb,C2,gizli
porten,noun,C2,taşımak
divination,noun,C2,kehanet
flit,verb,C2,taşınma
hitch,verb,C2,aksaklık
prone,adjective,C2,yatkın
scavenger,noun,C2,çöpçü
vermin,noun,C2,haşarat
totemic,adjective,C2,totemik
emulate,verb,C2,benzemeye çalışmak
emulation,noun,C2,öykünme
avian,adjective,C2,kuş
vestigial,adjective,C2,körelmiş
vestigially,adverb,C2,körelmiş bir şekilde
barometer,noun,C2,barometre
lament,verb,C2,ağıt
lamentation,noun,C2,ağıt
brouhaha,noun,C2,dostum
magnate,noun,C2,kodaman
magnanimous,adjective,C2,bağışlayıcı
magnanimously,adverb,C2,cömertçe
magnanimity,noun,C2,cömertlik
whirlwind,noun,C2,kasırga
strait,noun,C2,boğaz
secular,adjective,C2,laik
secularly,adverb,C2,dünyevi olarak
euphemism,noun,C2,örtmece
euphemistic,adjective,C2,üstü kapalı
euphemistically,adverb,C2,üstü kapalı olarak
condensation,noun,C2,yoğunlaşma
redundant,adjective,C2,gereksiz
redundancy,noun,C2,fazlalık
redundantly,adverb,C2,gereksiz yere
colloquial,adjective,C2,konuşma dili
colloquium,noun,C2,konferans salonu
colloquially,adverb,C2,halk dilinde
allusion,noun,C2,ima
allude,verb,C2,ima etmek
disparage,verb,C2,aşağılamak
disparaging,adjective,C2,aşağılayıcı
disparagingly,adverb,C2,aşağılayıcı bir şekilde
disparagement,noun,C2,aşağılama
huddle,verb,C2,toplanmak
huddle,noun,C2,toplanmak
topography,noun,C2,topografya
topographical,adjective,C2,topografik
topographically,adverb,C2,topografik olarak
confabulate,verb,C2,dedikodu
confabulation,noun,C2,dedikodu
surrealist,noun,C2,sürrealist
surrealism,noun,C2,sürrealizm
contrive,verb,C2,entrika etmek
malice,noun,C2,kötülük
malicious,adjective,C2,kötü niyetli
maliciously,adverb,C2,kötü niyetle
cinematography,noun,C2,sinematografi
cinematographer,noun,C2,görüntü yönetmeni
maverick,noun,C2,başıboş
diligent,adjective,C2,gayretli
diligence,noun,C2,çalışkanlık
diligently,adverb,C2,özenle
turret,noun,C2,Küçük kule
impressionistic,adjective,C2,izlenimci
impressionistically,adverb,C2,empresyonist olarak
snobbery,noun,C2,züppelik
parochial,adjective,C2,dar görüşlü
gravitate,verb,C2,yer çekimi
gravitational,adjective,C2,yerçekimsel
gravitationally,adverb,C2,yerçekimsel olarak
consternation,noun,C2,şaşkınlık
haughty,adjective,C2,kibirli
haughtily,adverb,C2,kibirli bir şekilde
axiom,noun,C2,aksiyom
axiomatic,adjective,C2,aksiyomatik
attrition,noun,C2,yıpranma
enduringly,adverb,C2,dayanarak
reissue,verb,C2,yeniden yayınlama
sulphur,noun,C2,kükürt
sulphuric,adjective,C2,sülfürik
phantom,noun,C2,Hayalet
moor,noun,C2,bozkır
solitary,adjective,C2,yalnız
solitary,noun,C2,yalnız
solitariness,noun,C2,yalnızlık
solitude,noun,C2,yalnızlık
adhere,verb,C2,bağlı kalmak
adhesion,noun,C2,yapışma
proscribe,verb,C2,yasaklamak
proscription,noun,C2,yasaklama
crony,noun,C2,dost
dribble,verb,C2,salya sürmek
dribble,verb,C2,salya sürmek
dribble,noun,C2,salya sürmek
ingrate,noun,C2,nankör
prise,verb,C2,ödül
rickety,adjective,C2,cılız
consign,verb,C2,emanet etmek
consignment,noun,C2,sevkıyat
fete,noun,C2,şenlik
dole out,verb,C2,azar azar dağıtmak
opulent,adjective,C2,zengin
opulence,noun,C2,zenginlik
opulently,adverb,C2,zengin bir şekilde
plutocrat,noun,C2,plütokrat
averse,adjective,C2,isteksiz
edify,verb,C2,düzenlemek
edification,noun,C2,düzenleme
converse,adjective,C2,sohbet etmek
converse,noun,C2,sohbet etmek
sterility,noun,C2,kısırlık
rhetoric,noun,C2,retorik
rhetorical,adjective,C2,retorik
rhetorically,adverb,C2,retorik olarak
flighty,adjective,C2,uçucu
flightiness,noun,C2,uçuculuk
brimstone,noun,C2,kükürt
impeccable,adjective,C2,kusursuz
impeccably,adverb,C2,kusursuz bir şekilde
romp,verb,C2,boğuşma
romper,noun,C2,tulum
meticulous,adjective,C2,titiz
meticulously,adverb,C2,titizlikle
ingratiate,verb,C2,nankör olmak
ingratiating,adjective,C2,sevimli
ingratiatingly,adverb,C2,sevindirici bir şekilde
shimmer,verb,C2,ışıltı
hull,noun,C2,gövde
cull,verb,C2,itlaf
swivel,verb,C2,döner
relinquish,verb,C2,vazgeçmek
quiver,verb,C2,titreme
quiver,noun,C2,titreme
sandwiched,adjective,C2,sıkıştırılmış
mottled,adjective,C2,alacalı
epoxy,noun,C2,epoksi
resin,noun,C2,reçine
sedately,adverb,C2,sakin bir şekilde
angular,adjective,C2,açısal
angularity,noun,C2,açısallık
dampen,verb,C2,sönümlemek
buccaneer,verb,C2,korsan
buccaneer,noun,C2,korsan
conglomerate,noun,C2,holding
cay,noun,C2,cay
singe,verb,C2,şarkı söylemek
cordon,verb,C2,kordon
fabled,adjective,C2,efsanevi
glint,verb,C2,ışıltı
glint,noun,C2,ışıltı
infernal,adjective,C2,cehennem gibi
infernally,adverb,C2,cehennem gibi
presentational,adjective,C2,sunum amaçlı
embed,verb,C2,Göm
plume,noun,C2,duman bulutu
happenstance,noun,C2,tesadüf
venture,noun,C2,girişim
reconcile,verb,C2,uzlaştırmak
reconciliation,noun,C2,mutabakat
conciliatory,adjective,C2,uzlaşmacı
conciliation,noun,C2,uzlaşma
preconception,noun,C2,önyargı
baroque,adjective,C2,barok
virginal,adjective,C2,bakire
spire,noun,C2,kule
elephantine,adjective,C2,fil gibi
agency,noun,C2,Ajans
condone,verb,C2,bağışlamak
commodity,noun,C2,emtia
commode,noun,C2,tuvalet
unobtrusive,adjective,C2,göze çarpmayan
unobtrusively,adverb,C2,göze batmadan
unobtrusiveness,noun,C2,göze batmama
compellingly,adverb,C2,zorlayıcı bir şekilde
hauntingly,adverb,C2,unutulmaz bir şekilde
brim,verb,C2,ağzına kadar
hazard,verb,C2,tehlike
authenticity,noun,C2,özgünlük
scholarly,adjective,C2,bilimsel
accessibility,noun,C2,ulaşılabilirlik
cognitive,adjective,C2,bilişsel
artifact,noun,C2,eser
preservationist,noun,C2,korumacı
qualm,noun,C2,Sigara içmek
besiege,verb,C2,kuşatmak
cloister,noun,C2,manastır
cloistered,adjective,C2,manastır
annex,noun,C2,ek
annex,verb,C2,ek
resuscitate,verb,C2,diriltmek
resuscitation,noun,C2,canlandırma
ravish,verb,C2,başıboş
fabricate,verb,C2,uydurmak
fabrication,noun,C2,yapılışı
patchy,adjective,C2,düzensiz
patchily,adverb,C2,düzensiz
resounding,adjective,C2,yankılanan
resoundingly,adverb,C2,yankılanarak
resound,verb,C2,yankılanmak
ordain,verb,C2,emir
inchoate,adjective,C2,henüz gelişmemiş
inchoately,adverb,C2,yavaş yavaş
elated,adjective,C2,sevinçli
elation,noun,C2,sevinç
hysteria,noun,C2,histeri
hysterical,adjective,C2,histerik
hysterically,adverb,C2,histerik bir şekilde
jarring,adjective,C2,sarsıcı
suffuse,verb,C2,yayılmak
totter,verb,C2,yalpalamak
pyre,noun,C2,odun yığını
contemptuous,adjective,C2,aşağılayıcı
contemptuously,adverb,C2,küçümseyerek
forlorn,adjective,C2,kimsesiz
forlornly,adverb,C2,umutsuzca
rebuke,verb,C2,azarlamak
rebuke,noun,C2,azarlamak
abhorrent,adjective,C2,iğrenç
abhor,verb,C2,iğrenmek
abhorrently,adverb,C2,iğrenç bir şekilde
aberration,noun,C2,sapma
emulsify,verb,C2,emülsifiye etmek
emulsification,noun,C2,emülsifikasyon
emulsifier,noun,C2,emülgatör
